filename,Syntactic Components,Clause Structure,Dependency and Relations,Modifiers,Auxiliaries and Modals,Discourse Markers
SQuAD_Entry_71.txt,0.17302512179789628,0.04593039107590507,0.3985680414758782,0.06284961496230945,0.07287836122896992,0.0
SQuAD_Entry_72.txt,0.17302512179789628,0.04593039107590507,0.3985680414758782,0.06284961496230945,0.07287836122896992,0.0
SQuAD_Entry_73.txt,0.17302512179789628,0.04593039107590507,0.3985680414758782,0.06284961496230945,0.07287836122896992,0.0
SQuAD_Entry_74.txt,0.17302512179789628,0.04593039107590507,0.3985680414758782,0.06284961496230945,0.07287836122896992,0.0
SQuAD_Entry_75.txt,0.17302512179789628,0.04593039107590507,0.3985680414758782,0.06284961496230945,0.07287836122896992,0.0
SQuAD_Entry_76.txt,0.17302512179789628,0.04593039107590507,0.3985680414758782,0.06284961496230945,0.07287836122896992,0.0
SQuAD_Entry_77.txt,0.17302512179789628,0.04593039107590507,0.3985680414758782,0.06284961496230945,0.07287836122896992,0.0
SQuAD_Entry_78.txt,0.17302512179789628,0.04593039107590507,0.3985680414758782,0.06284961496230945,0.07287836122896992,0.0
SQuAD_Entry_79.txt,0.17302512179789628,0.04593039107590507,0.3985680414758782,0.06284961496230945,0.07287836122896992,0.0
SQuAD_Entry_8.txt,0.18265444685337265,0.028196474317843428,0.3755966336806781,0.1331143153496919,0.22868775096713298,0.0
SQuAD_Entry_80.txt,0.17302512179789628,0.04593039107590507,0.3985680414758782,0.06284961496230945,0.07287836122896992,0.0
SQuAD_Entry_81.txt,0.19947962221446153,0.028196474317843428,0.35043415939024064,0.11067137181500471,0.06579177340830134,0.0
SQuAD_Entry_82.txt,0.19947962221446153,0.028196474317843428,0.35043415939024064,0.11067137181500471,0.06579177340830134,0.0
SQuAD_Entry_83.txt,0.19947962221446153,0.028196474317843428,0.35043415939024064,0.11067137181500471,0.06579177340830134,0.0
SQuAD_Entry_84.txt,0.19947962221446153,0.028196474317843428,0.35043415939024064,0.11067137181500471,0.06579177340830134,0.0
SQuAD_Entry_85.txt,0.19947962221446153,0.028196474317843428,0.35043415939024064,0.11067137181500471,0.06579177340830134,0.0
SQuAD_Entry_86.txt,0.19947962221446153,0.028196474317843428,0.35043415939024064,0.11067137181500471,0.06579177340830134,0.0
SQuAD_Entry_87.txt,0.19947962221446153,0.028196474317843428,0.35043415939024064,0.11067137181500471,0.06579177340830134,0.0
SQuAD_Entry_88.txt,0.19947962221446153,0.028196474317843428,0.35043415939024064,0.11067137181500471,0.06579177340830134,0.0
SQuAD_Entry_89.txt,0.19947962221446153,0.028196474317843428,0.35043415939024064,0.11067137181500471,0.06579177340830134,0.0
SQuAD_Entry_9.txt,0.18265444685337265,0.028196474317843428,0.3755966336806781,0.1331143153496919,0.22868775096713298,0.0
SQuAD_Entry_90.txt,0.19947962221446153,0.028196474317843428,0.35043415939024064,0.11067137181500471,0.06579177340830134,0.0
SQuAD_Entry_91.txt,0.19947962221446153,0.028196474317843428,0.35043415939024064,0.11067137181500471,0.06579177340830134,0.0
SQuAD_Entry_92.txt,0.19947962221446153,0.028196474317843428,0.35043415939024064,0.11067137181500471,0.06579177340830134,0.0
SQuAD_Entry_93.txt,0.19947962221446153,0.028196474317843428,0.35043415939024064,0.11067137181500471,0.06579177340830134,0.0
SQuAD_Entry_94.txt,0.19947962221446153,0.028196474317843428,0.35043415939024064,0.11067137181500471,0.06579177340830134,0.0
SQuAD_Entry_95.txt,0.19947962221446153,0.028196474317843428,0.35043415939024064,0.11067137181500471,0.06579177340830134,0.0
SQuAD_Entry_96.txt,0.19947962221446153,0.028196474317843428,0.35043415939024064,0.11067137181500471,0.06579177340830134,0.0
SQuAD_Entry_97.txt,0.19947962221446153,0.028196474317843428,0.35043415939024064,0.11067137181500471,0.06579177340830134,0.0
SQuAD_Entry_98.txt,0.19947962221446153,0.028196474317843428,0.35043415939024064,0.11067137181500471,0.06579177340830134,0.0
SQuAD_Entry_99.txt,0.19947962221446153,0.028196474317843428,0.35043415939024064,0.11067137181500471,0.06579177340830134,0.0
